,PropertyStreetNbrNameText,PropertyCityName,State,PropertyZipCode,TotalAssessedAmt,Lat,Lng,Arlington Cemetery,Ballston MU,Clarendon,Court House,Crystal City,East Falls Church,Pentagon,Pentagon City,Ronald Reagan Washington National Airport,Rosslyn,Virginia Square GMU,MinDistance
2435,3813 4th ST N,ARLINGTON,VA,22203,871700,38.8761257,-77.10402789999998,2.2734596502940554,0.5685542262832385,0.8935081190746017,1.482310910745256,3.094571450433881,2.886646663877123,2.61067427363947,2.5292755090338295,3.7365244955000105,2.2410454758872866,0.4624311926685655,0.4624311926685655
2436,1904 KEY BLVD 09450,ARLINGTON,VA,22201,341800,38.894321999999995,-77.08281699999998,1.2532405410493974,1.7620562321966895,0.8336270985120402,0.22102112984805367,3.0567579072668187,4.000967402178011,2.166129933219075,2.481652126567273,3.741996282259586,0.6085526128670702,1.3685874811770777,0.22102112984805367
2437,1276 N WAYNE ST 708,ARLINGTON,VA,22201,613200,38.8880275,-77.08679790000001,1.2929213903148389,1.3918650480626278,0.4580179362081214,0.26464791302822616,2.839197973156788,3.7441692930870545,2.0353358264038377,2.2445010065208475,3.530043633414292,1.0035352418875874,0.9691416939440978,0.26464791302822616
2438,3206 22nd ST N,ARLINGTON,VA,22201,676000,38.8974032,-77.09981529999999,2.161021690039245,1.2374541781285666,0.7537126999456528,0.8992551151025475,3.789323445448837,3.149585476581386,2.9836931337367267,3.192630696662817,4.479891913144329,1.4973917031042283,1.0280225309197473,0.7537126999456528
2439,3537 S WAKEFIELD ST,ARLINGTON,VA,22206,442800,38.832444200000005,-77.09150559999998,3.910483012736746,3.586246454125086,3.781316119330558,4.099625201175067,2.733622672644884,5.058519106007949,3.277965801833121,2.706987732704863,2.84657881807942,4.572602772740848,3.5392935451130803,2.706987732704863
2440,3431 N GEORGE MASON DR,ARLINGTON,VA,22207,953200,38.91021250000001,-77.1411686,4.553104965711377,2.5216548943827184,2.9416647951978927,3.289952576234329,6.039053345446278,1.8943790267275995,5.325069496101505,5.442523606193441,6.717274412967267,3.833073313190862,2.771912026573462,1.8943790267275995
2441,1742 N RHODES ST 5-301,ARLINGTON,VA,22201,271900,38.893586,-77.081436,1.163284904493917,1.8041849589561834,0.8668382517021085,0.23227939770429612,2.973873281145885,4.067073726874318,2.0788106452998374,2.4011562766357084,3.6581824976423984,0.5564730994573106,1.4020131380001877,0.23227939770429612
2442,4141 HENDERSON RD 724,ARLINGTON,VA,22203,453100,38.8758591,-77.10945819999998,2.561132281638107,0.43555479454433566,1.0901154536082667,1.7099166025464299,3.3545149135411565,2.607419723440392,2.8981166043347013,2.798209389099896,3.985486283740545,2.4834465792517437,0.5765096463722825,0.43555479454433566
2443,4501 ARLINGTON BLVD 0219,ARLINGTON,VA,22203,242100,38.8692834,-77.10882880000003,2.67310634564085,0.8876427263975816,1.4316359667359446,2.006837984916733,3.174974812256281,2.7893976269818013,2.846994789932866,2.656047030951583,3.7693428176082473,2.7490179031900306,0.9770036666833009,0.8876427263975816
2444,4725 37th ST N,ARLINGTON,VA,22207,1462600,38.9168674,-77.13588790000001,4.502128884731311,2.7456801029797484,3.001830687304249,3.252962133588601,6.115606849863923,2.4323246669625203,5.342030753795753,5.5164905375223885,6.802425661116408,3.7039881917922197,2.926928852328477,2.4323246669625203
2445,1803 N UHLE ST 00001,ARLINGTON,VA,22201,573800,38.895007899999996,-77.08459719999998,1.3594836594010122,1.7035338801309376,0.7911111446393575,0.23912180122925164,3.1490991185632873,3.9140674341969683,2.265652146764038,2.570730142629561,3.835605225921713,0.6904746765221116,1.3215969811154749,0.23912180122925164
2446,2105 N SCOTT ST 75,ARLINGTON,VA,22209,288200,38.898594,-77.0810599,1.3656343851853954,1.999025976362755,1.100855257929785,0.5279579445740713,3.261751853572337,4.148643160663829,2.3382724834412394,2.7016648163214207,3.9394729604912806,0.5029422326606589,1.6276146112391652,0.5029422326606589
2447,1305 S BUCHANAN ST,ARLINGTON,VA,22204,496600,38.851794299999995,-77.1070531,3.2708802248492375,2.0980596464210515,2.5206094241332524,2.9949522815573397,2.9916860702130545,3.5273617878746704,3.0519329909202004,2.6428837987146987,3.4252883184806384,3.640396938945385,2.1511687323253623,2.0980596464210515
2448,3304 23rd ST N,ARLINGTON,VA,22201,877500,38.8982815,-77.10048959999999,2.219356579769877,1.2728987312077296,0.8230472935063369,0.9596654852239239,3.858492167442299,3.1312005710999307,3.049616490442539,3.2620195686893347,4.549125657493094,1.5363301143133572,1.0815577177975129,0.8230472935063369
2449,6226 27th ST N,ARLINGTON,VA,22207,733700,38.896904,-77.1532124,4.916659678766001,2.470493456948776,3.1909702733013163,3.6933388076434035,6.10136022048018,0.8079107502835838,5.529608873573883,5.526880441729725,6.746069717744324,4.3682797684475405,2.844224081059503,0.8079107502835838
2450,3118 8th ST N,ARLINGTON,VA,22201,1008900,38.88183069999999,-77.0955443,1.7512694505414275,0.8569965835873794,0.36412146415819907,0.8834406159370934,2.899959352418976,3.2793737589285668,2.258191250360448,2.3056640689897123,3.5764692786524583,1.6382072056357844,0.4344019647439101,0.36412146415819907
2451,818 S ARLINGTON MILL DR 4-304,ARLINGTON,VA,22204,166400,38.8587916,-77.11341399999998,3.2365051002789755,1.6044375031285316,2.186572043964127,2.7350337970019694,3.312114103827499,2.954401622532225,3.203920189543765,2.8829396686546493,3.816644724009369,3.4472524118140675,1.7425233078973175,1.6044375031285316
2452,2609 ARLINGTON BLVD 00058,ARLINGTON,VA,22201,253100,38.873586200000005,-77.0894526,1.6041533266266412,1.3185124389744562,0.9837296692045464,1.2656060755857204,2.3161755623433398,3.690042520912397,1.8112986020205273,1.7381402026722264,2.9757785592666357,1.8622068725314698,0.9892739802559658,0.9837296692045464
2453,6023 21st ST N,ARLINGTON,VA,22205,702900,38.8895333,-77.1457975,4.456883178676561,1.9184881825521465,2.724766821066996,3.2791947125258414,5.523281744482545,0.6327030209051642,4.999975720181728,4.958896027640604,6.156060653818456,4.001851959840049,2.320613717959162,0.6327030209051642
2454,4630 5th ST S,ARLINGTON,VA,22204,583800,38.8629159,-77.11276219999998,3.058202231567037,1.317903487779864,1.9184259577677636,2.482934876842768,3.2988045481535138,2.8146230729546238,3.1065621258835256,2.8327113109270607,3.8397472305573266,3.2110136944859007,1.4614440925127987,1.317903487779864
2455,1530 KEY BLVD 826,ARLINGTON,VA,22209,404200,38.8958698,-77.07591819999998,1.039224578918749,2.1401465639952635,1.202543240321862,0.5665863147094025,2.9675958657171515,4.38419504932507,2.028287609857573,2.421429498894761,3.6386789961949915,0.22252579704302466,1.737398054201595,0.22252579704302466
2456,4515 11th ST N,ARLINGTON,VA,22201,747400,38.884139000000005,-77.1152666,2.8019109948667564,0.25323154175199447,1.0968191453012506,1.7127920898129996,3.8841151141956063,2.210864892608884,3.317851738971832,3.305297262801471,4.538404994944642,2.488248793716848,0.6382863912495429,0.25323154175199447
2457,4141 HENDERSON RD 524,ARLINGTON,VA,22203,451100,38.8758591,-77.10945819999998,2.561132281638107,0.43555479454433566,1.0901154536082667,1.7099166025464299,3.3545149135411565,2.607419723440392,2.8981166043347013,2.798209389099896,3.985486283740545,2.4834465792517437,0.5765096463722825,0.43555479454433566
2458,235 N GEORGE MASON DR 235-1,ARLINGTON,VA,22203,198900,38.8716221,-77.10775600000001,2.559320609160105,0.7420526289925122,1.2636724772193075,1.8468433971399896,3.1663300731111863,2.782716509333403,2.787227239107583,2.630653539999161,3.777430206455649,2.596548298250926,0.8056450530989456,0.7420526289925122
2459,4225 WASHINGTON BLVD,ARLINGTON,VA,22201,722200,38.8856935,-77.1124834,2.653186322861155,0.26331269385421463,0.9329773898774077,1.5389033103181555,3.8077415458277173,2.3586750309633477,3.2065696117476454,3.2223118279003726,4.470519871921634,2.3107590104212665,0.5215576070973847,0.26331269385421463
2460,4600 S FOUR MILE RUN DR 0711,ARLINGTON,VA,22204,126400,38.8549049,-77.10739029999998,3.139638563376729,1.8824776958187341,2.3183275556258347,2.8068915321436867,2.9905274375330406,3.3752419048132762,2.981746293957513,2.6054285192021926,3.4591832665570945,3.4682926546787294,1.9390410042785338,1.8824776958187341
2461,4548 28th RD S 15-16,ARLINGTON,VA,22206,244600,38.844044399999994,-77.0971551,3.343683053590144,2.73093513027767,2.9763112973645818,3.348382586930951,2.600032324692921,4.281198610746867,2.894059857726891,2.387201293922115,2.915696242272364,3.892041394890396,2.7000582047037196,2.387201293922115
2462,2451 N TAYLOR ST,ARLINGTON,VA,22207,1281200,38.9048027,-77.115729,3.1532333033421738,1.594487790543414,1.6468376712132557,1.894796472248699,4.754463059398627,2.560018290418072,3.9751114625677797,4.155541776010145,5.442873707242474,2.4157803516649707,1.6554473347846759,1.594487790543414
2463,5111 9th ST N,ARLINGTON,VA,22205,687600,38.8799888,-77.12359520000001,3.265130176128578,0.6659146245818288,1.6026732227861338,2.230406260415376,4.16629064039058,1.8012910121207801,3.691688070177074,3.609937302240679,4.793439592370544,3.010636202774164,1.097012284116235,0.6659146245818288
2464,2327 N POWHATAN ST,ARLINGTON,VA,22205,888100,38.8923984,-77.149168,4.656384632231877,2.1514502919807885,2.923813839409932,3.4579046501594717,5.770061876413898,0.6148733729208739,5.227891891385116,5.201664519780237,6.407403010748216,4.162327743820215,2.5427016519956678,0.6148733729208739
2465,2373 N QUINCY ST,ARLINGTON,VA,22207,834300,38.902382,-77.10521,2.574076417960506,1.450453203892855,1.1847645248191063,1.3248469870751691,4.238843969590003,2.9875656370090526,3.424935469553296,3.6424054727642323,4.929494654767729,1.827304068107431,1.3555406615049757,1.1847645248191063
2466,4501 ARLINGTON BLVD 0104,ARLINGTON,VA,22203,251900,38.8692834,-77.10882880000003,2.67310634564085,0.8876427263975816,1.4316359667359446,2.006837984916733,3.174974812256281,2.7893976269818013,2.846994789932866,2.656047030951583,3.7693428176082473,2.7490179031900306,0.9770036666833009,0.8876427263975816
2467,800 S ARLINGTON MILL DR 13101,ARLINGTON,VA,22204,194300,38.860571500000006,-77.1144254,3.216979137819972,1.4865560841623555,2.1034732021577556,2.6662118088029847,3.3726981012536124,2.8358203044856043,3.2268327809781843,2.9272594380545485,3.8922030714621947,3.3907466314127164,1.6444573264083358,1.4865560841623555
2468,4623 N CARLIN SPRINGS RD,ARLINGTON,VA,22203,790000,38.87618399999999,-77.1157772,2.888014227680435,0.4614949719236014,1.337798999266908,1.9722480724855993,3.6786279591827356,2.2739494284905746,3.2383628988228104,3.12898015546293,4.3006643501485655,2.754713259601736,0.802393699387648,0.4614949719236014
2469,2917 A S WOODSTOCK ST 00001,ARLINGTON,VA,22206,480000,38.841012,-77.0961167,3.492314763266446,2.9477135209393417,3.184384319401546,3.544069899342353,2.629893165390529,4.46443216925244,2.992417685803695,2.464467546334461,2.8962930208101825,4.0709637366016995,2.9151153294098764,2.464467546334461
2470,1946 N UPLAND ST,ARLINGTON,VA,22207,734600,38.895413899999994,-77.11693149999998,2.9866814692300823,0.9745021580823893,1.300945739536926,1.744288219588086,4.382827184761718,2.2279043535186025,3.689268189944875,3.786743906665028,5.060870373315361,2.419390673214596,1.1308065789949868,0.9745021580823893
2471,3112 JOHN MARSHALL DR,ARLINGTON,VA,22207,1455500,38.903603499999996,-77.1506509,4.884667137236932,2.583297372729346,3.1910924421759197,3.633545539096107,6.204397523592413,1.289901893488027,5.570013977007224,5.618065582495675,6.865425215561289,4.255964314989448,2.9133718218878086,1.289901893488027
2472,2618 F S ARLINGTON MILL DR 00006,ARLINGTON,VA,22206,266500,38.845772,-77.0966689,3.229716703857259,2.6244544172727684,2.856192280685945,3.2262021098808478,2.535821215321069,4.222162166575931,2.7982706724614523,2.301235828596153,2.876118506642994,3.771067469984954,2.5853021230792423,2.301235828596153
2473,1216 S FREDERICK ST,ARLINGTON,VA,22204,531200,38.849258,-77.11373990000001,3.653881712441585,2.263035137783999,2.7975052959646067,3.309219003964022,3.373082373658779,3.392719682199639,3.4521452046281693,3.0389776354264804,3.7821162385474,3.982610068387638,2.3822845488027946,2.263035137783999
2474,2580 F S ARLINGTON MILL DR 00006,ARLINGTON,VA,22206,365600,38.845772,-77.0966689,3.229716703857259,2.6244544172727684,2.856192280685945,3.2262021098808478,2.535821215321069,4.222162166575931,2.7982706724614523,2.301235828596153,2.876118506642994,3.771067469984954,2.5853021230792423,2.301235828596153
2475,2400 CLARENDON BLVD 112,ARLINGTON,VA,22201,362000,38.889413,-77.08778869999998,1.3655919919172346,1.3740496279895267,0.4310332593022102,0.21541144263619483,2.9463281902604126,3.6967326360064554,2.134729194191494,2.3522540986826344,3.6371824288856405,0.9935995977903725,0.9614666158359092,0.21541144263619483
2476,2222 N EMERSON ST,ARLINGTON,VA,22207,1030500,38.8955717,-77.1322699,3.792983842869223,1.4609720581101442,2.0762695844931276,2.5636925362248033,5.071546745911758,1.470659456789216,4.442943402927767,4.484624031196801,5.734493315390877,3.2433624191986925,1.779873283659839,1.4609720581101442
2477,601 S TAYLOR ST,ARLINGTON,VA,22204,752100,38.863231299999995,-77.1058843,2.729647292925156,1.3288021512926735,1.7455881916946672,2.2597051303960494,2.934755451497003,3.1186421087164065,2.7389951985554783,2.4626922192906955,3.4872586263892753,2.953420903266457,1.358500864779814,1.3288021512926735
2478,1408 N ABINGDON ST,ARLINGTON,VA,22207,1064500,38.887675,-77.1203364,3.0818554370384788,0.6186599480435102,1.350861868962692,1.9257259928178192,4.241297148988688,1.9422449358395526,3.6505355263236012,3.659040344573174,4.899123746141884,2.676797261700269,0.9647947712343341,0.6186599480435102
2479,4271 35th ST S A1,ARLINGTON,VA,22206,370100,38.831269299999995,-77.0874377,3.906891533575221,3.733838090784938,3.879896904535418,4.16754001823821,2.62138337287717,5.26924893522514,3.224002754935036,2.643118869972396,2.6867500740163712,4.607157828489709,3.6645717890999916,2.62138337287717
2480,2125 N COURTHOUSE RD,ARLINGTON,VA,22201,611000,38.8987869,-77.08457390000001,1.5133530593531943,1.8558978067917424,0.9904314537963205,0.5000174093552736,3.3681306796501227,3.967521378216914,2.4626762072657833,2.7975520255951163,4.050945611960037,0.6903606866964628,1.5025018119006344,0.5000174093552736
2481,2400 N MADISON ST,ARLINGTON,VA,22205,882700,38.893736600000004,-77.14442690000001,4.415515382400686,1.9498304642170852,2.685265004517917,3.2059668674914232,5.580984708507657,0.8583902528552694,5.012062184197706,5.006216669700701,6.226810711646386,3.901885560460396,2.3258310349787403,0.8583902528552694
2482,2605 N JEFFERSON ST,ARLINGTON,VA,22207,699800,38.8984063,-77.1422023,4.356302447516563,2.005228620917287,2.644182516647321,3.118830201982344,5.63042159353504,1.173538437258873,5.0114040715277,5.045979027261535,6.289244730180518,3.7777069483482264,2.342764554999318,1.173538437258873
